"","Tenure","MonthlyCharge","Age","Population","Area.xSuburban","Area.xUrban","Marital.xMarried","Marital.xNever.Married","Marital.xSeparated","Marital.xWidowed","Gender.xMale","Gender.xNonbinary","Churn","Techie","Contract.xOne.year","Contract.xTwo.Year","Port_modem","Tablet","InternetService.xFiber.Optic","InternetService.xNone","Phone","Multiple","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","PaperlessBilling","PaymentMethod.xCredit.Card..automatic.","PaymentMethod.xElectronic.Check","PaymentMethod.xMailed.Check","Tenure_bin.x1.2.years","Tenure_bin.x2.3.years","Tenure_bin.x3.4.years","Tenure_bin.x4.5.years","Tenure_bin.x5.6.years"
"1473",-0.80502415954712,-0.235761475000967,-0.100411222414906,-0.273930918270285,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0
"1474",-0.910785334007394,0.46255874675342,-1.01833521485294,0.262767046310122,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
"1475",-1.21552602962845,1.16440703287179,1.49387781708273,-0.571865497110429,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0
"1476",-0.912200505181952,1.16491752240347,0.334394879266267,-0.513317888012773,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0
"1477",-0.686551100510069,0.408654363566618,-1.59807668376117,-0.309336632174312,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0
"1478",-1.25462320303433,-1.05064833230015,-0.728464480398822,-0.650367794279239,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0
"1479",-0.835910065292979,-0.527216882677357,0.865824559098812,-0.0844306687056825,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0
"1480",-1.16206276953564,0.640556470458594,0.141147722963524,-0.0479856481312835,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"1481",-1.16254404899931,0.640556470458594,-0.87339984762588,-0.229310018555622,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0
"1482",-1.03512278516022,1.04461862202469,-0.970023425777251,-0.567777557540296,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0
"1483",-0.544377065198587,-0.993471106228573,1.68712497338547,-0.584614325600333,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
"1484",-1.00985372928845,-1.8657951382647,1.05907171540156,-0.230072176780562,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"1485",-1.18616349927842,-0.178324300264024,-0.921711636701565,-0.634362471555501,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0
"1486",-0.761860810581034,0.228884620364911,1.73543676246116,-0.325272667786691,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0
"1487",-1.02139388642827,1.33852259569721,1.10738350447724,-0.612190595920885,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
"1488",-0.872978304465637,-1.10953197942784,0.76920098094744,-0.670530343684467,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"1489",-1.02532088605217,0.228640506608838,1.68712497338547,-0.664433077884948,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"1490",-0.877408036060731,-0.528303413607875,0.527642035569011,0.0120169903048942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"1491",-1.14384342116612,-0.818674782023298,0.575953824644697,-0.607063349680381,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"1492",-1.17449767337449,-0.236686350136897,-0.100411222414906,-0.673232541027436,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
"1493",-0.833902311473223,-0.760117799759689,0.76920098094744,-0.6669967010052,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0
"1494",-1.20189507325803,-1.57561870224001,1.34894244985567,-0.417285951670345,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"1495",-1.017932386704,-0.119695874615541,1.2523188717043,-0.434884877955321,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0
"1496",-0.753389478302302,-0.644205122682107,0.527642035569011,1.06150886604714,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"1497",-0.182932436639779,-0.527378538471944,0.237771301114895,-0.401904212948831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
"1498",-1.09778589825078,0.345630982130194,1.15569529355293,-0.663393771214575,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
"1499",-1.11828093438173,1.39758534030634,-1.64638847283685,0.779926045487524,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
"1500",-0.8022277236336,0.985990196376211,0.334394879266267,-0.631937422657965,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0
"1501",-1.20523395617177,0.753056002697731,-1.11495879300431,-0.625216572856222,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
"1502",-0.62410992441985,-0.0612918156597751,0.865824559098812,-0.595007392304058,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
"1503",-0.8624714500254,1.68844726489704,-1.06664700392862,-0.639974727575513,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
"1504",-1.07037230126459,-1.34252061725034,1.01075992632587,-0.132654498210971,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1505",-0.691427230094892,-0.293959633562646,0.527642035569011,0.631790201403751,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
"1506",-0.638445461317159,-1.40114904289882,-0.293658378717649,0.324016852750747,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
"1507",-0.419671444816033,-2.15741220173568,1.10738350447724,-0.623415107960909,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"1508",-1.05054963104864,-1.86688166919522,1.01075992632587,-0.649674923165657,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"1509",-0.863063657903116,-0.644205122682107,0.044524144812152,-0.613784199482123,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"1510",-1.12000731183051,-0.469515823834355,-1.5014531056098,-0.511793571562893,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
"1511",-0.570731195193656,0.0558011443259972,-1.06664700392862,-0.582258563814155,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0
"1512",-1.20735457335542,-1.57561870224001,1.30063066077998,-0.649536348942941,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"1513",-0.644332520323236,-0.527024441956171,0.672577402796068,-0.456294595364996,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
"1514",-1.03790659280882,1.57161595350072,-1.69470026191254,-0.668728878789154,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"1515",-0.934744917807581,0.228725456239874,1.54218960615841,-0.557938787727436,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
"1516",-1.09074695141586,1.39717957075568,0.865824559098812,-0.261597812448531,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
"1517",-0.868588110650817,1.3982661016862,0.817512770023126,-0.659998702758025,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
"1518",-1.22619835340411,-0.935163500499714,-1.16327058207999,0.337666413688307,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"1519",-1.04435169322663,1.33591486557605,0.237771301114895,-0.655079317851594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0
"1520",-0.717741172611873,-0.58600223693427,-1.64638847283685,-0.195705769546908,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0
"1521",-1.03434027394773,-1.28508816969955,0.044524144812152,-0.401904212948831,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"1522",-1.26037234477072,-1.34252061725034,0.720889191871754,-0.662978048546426,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"1523",-1.20398627713162,-0.236527186011861,-0.63184090224745,-0.453730972244744,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"1524",-1.15103114293892,-0.760151076355838,1.20400708262861,-0.662631612989635,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"1525",-1.2181696099875,0.462139633963016,0.672577402796068,-0.652099972063193,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"1526",-1.22359581503839,-1.40114904289882,-1.69470026191254,-0.482000113678878,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1527",-0.816200572209422,-0.528144249482838,0.237771301114895,-0.0953087451889156,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
"1528",-0.960898665302549,-0.00388791751898214,-0.970023425777251,-0.0680789104251537,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
"1529",-1.00907087980198,0.461438939226753,0.18945951203921,2.61464875425194,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"1530",-0.661960622125775,1.57161595350072,0.382706668341953,-0.590988739845284,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
"1531",-0.712215470387118,0.753435877514369,1.2523188717043,-0.510962126226595,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0
"1532",-0.861295211461961,0.985669376456587,0.18945951203921,3.35158647065747,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
"1533",-0.907025404176503,0.640556470458594,0.914136348174498,-0.295479209902677,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
"1534",-0.741173070750394,1.16527746386371,0.237771301114895,-0.452622378463013,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0
"1535",-0.871275488848881,0.0547690575394932,-0.438593745944707,-0.59951105454234,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
"1536",-1.15171514007093,0.462139633963016,-0.390281956869021,-0.583782880264034,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
"1537",-1.159459502094,0.872789969400812,0.237771301114895,-0.529669646293301,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
"1538",-1.22747488674192,-1.22645974405107,-1.5014531056098,-0.572696942446727,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
"1539",-0.98621515660256,0.578970945359335,1.5905013952341,-0.67156965035484,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"1540",-1.11068295491102,-1.40114904289882,-0.390281956869021,1.21040686835585,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"1541",-1.17071110634919,0.287833865933019,0.817512770023126,-0.474239957206763,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"1542",-1.23393145114951,1.27728643992757,0.382706668341953,-0.609626972800633,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"1543",-0.862725566203023,-0.293959633562646,0.865824559098812,-0.665680245889395,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"1544",-1.23031669773233,-0.818641505427149,-0.728464480398822,-0.651268526726895,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1545",-1.20351563539188,1.33852259569721,-0.87339984762588,0.906513597938906,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0
"1546",-1.24271151763632,-0.993139714178332,1.01075992632587,-0.648566329383926,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
"1547",-0.674819065369162,0.0558011443259972,-1.40482952745842,0.137010939195038,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0
"1548",-1.2325356172585,0.520067364875237,0.914136348174498,0.592227260818234,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"1549",-0.822568539958116,0.814672033284012,-1.11495879300431,0.638926773873642,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
"1550",-0.904295966175623,0.170941683282442,-0.63184090224745,-0.669976046793601,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
"1551",-0.542686701240877,0.985990196376211,-0.486905535020393,-0.636926094675753,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0
"1552",-1.08494989272607,-0.586087186565307,0.141147722963524,0.149205470794077,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"1553",-1.19354637987501,-0.760727117754672,-1.21158237115568,1.4503481349892,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"1554",-1.25067154446645,0.461438939226753,-0.438593745944707,2.27437975037195,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"1555",-0.827701046426927,-0.818641505427149,-0.341970167793335,-0.452137368683506,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
"1556",-0.985744425765724,1.57161595350072,-0.293658378717649,-0.547753582357784,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
"1557",-0.877366263667893,-0.00320715613912464,1.05907171540156,-0.617872139052255,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
"1558",-0.922924747830227,-0.236175860605213,-1.64638847283685,-0.615239228820645,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
"1559",-0.968515193267692,-0.760727117754672,-1.21158237115568,-0.627780195976474,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"1560",-0.993691484771183,-1.40046828151896,-0.197034800566277,-0.0490249548016561,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"1561",-0.955199596850732,-0.352908879130753,0.479330246493325,-0.0610809121779782,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1562",-0.953961756459137,1.97997937873699,-0.438593745944707,-0.577200604685008,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0
"1563",-1.21388387918586,-0.701522650707354,0.817512770023126,2.14883150459095,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"1564",-0.425641648502846,-0.469674987959391,-0.245346589641963,0.162092873506697,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0
"1565",-1.1954002497042,-0.236686350136897,-0.825088058550194,-0.648566329383926,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
"1566",-0.993847748478528,-0.528144249482838,0.817512770023126,1.0933809372719,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1567",-0.872388480578039,-1.05130932333002,1.05907171540156,2.47565880886745,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1568",-1.15656627659767,0.350025937918134,0.141147722963524,-0.668174581898289,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
"1569",-0.968114678200717,-0.294824219610102,-0.921711636701565,-0.622029365733746,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"1570",-0.976680510841795,-0.352588059211129,-0.390281956869021,0.336003523015711,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"1571",-1.00701374335139,-0.819355543403155,-1.11495879300431,-0.569232586878818,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
"1572",-0.961618826475518,-0.00420873743860585,-0.438593745944707,1.31440682250447,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
"1573",-1.18850181098864,0.229046276159498,-0.921711636701565,-0.543873504121727,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0
"1574",-1.08694541017954,-1.40114904289882,-1.59807668376117,-0.518306560030561,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1575",-1.20271343614221,-1.34226539577113,-1.21158237115568,-0.660622286760248,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"1576",-0.667896458764689,-0.236686350136897,-0.87339984762588,-0.670253195239034,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0
"1577",-1.21660073747898,0.640887862508835,1.30063066077998,-0.473685660315898,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
"1578",-1.17297880475617,1.8632330169717,-0.00378764426353387,1.98711538668097,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0
"1579",-0.869370422831899,1.63049960062842,1.44556602800704,1.56550331406649,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0
"1580",-1.23910678866312,1.63082042054804,-0.486905535020393,0.402103427251408,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0
"1581",-0.872746102164184,-1.574933213674,-1.35651773838274,0.798148555774724,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"1582",-0.633177910732994,0.0584088744471562,0.76920098094744,-0.625632295524371,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0
"1583",-0.825929090180524,-0.236848005931484,-1.01833521485294,-0.614615644818421,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
"1584",-0.603804602849219,0.0550354333151033,1.05907171540156,0.44942652430904,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0
"1585",-1.07990208200643,-0.0624116231864423,-0.341970167793335,0.862308420892392,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"1586",-1.03307867832744,1.04429780210507,-1.45314131653411,1.61760722180783,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0
"1587",-1.20761677418659,-1.10917203796761,0.672577402796068,-0.010085598218363,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"1588",-1.11261402998034,0.288034643268215,1.05907171540156,-0.584614325600333,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"1589",-1.11242710753231,-0.00378319753795905,0.141147722963524,-0.620643623506582,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"1590",-1.19826681024837,1.63082042054804,0.334394879266267,-0.392758314249552,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0
"1591",-0.990114938312633,-1.40114904289882,0.479330246493325,-0.669976046793601,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1592",-1.02720426619229,-1.05215397602107,-1.01833521485294,-0.670183908127676,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"1593",-0.886742428731519,0.520768059611499,1.63881318430979,-0.654594308072087,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
"1594",-0.680869820996189,-0.469430874203318,0.672577402796068,-0.548585027694083,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0
"1595",-1.23993585261488,0.229150996140522,0.624265613720382,-0.560086688179539,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"1596",-0.978203344696728,-0.00388791751898214,1.05907171540156,-0.368715686608266,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"1597",-0.776390002429427,-0.760205520499851,1.68712497338547,-0.604915449228277,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
"1598",-1.05586757322393,0.520501683835889,0.527642035569011,-0.5699254579924,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
"1599",-1.08677807037242,-1.28440268113354,1.63881318430979,0.417762314418355,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"1600",-1.18484543035847,-0.644205122682107,0.0928359338878379,1.34323026082947,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1601",-0.7433198111184,-0.818641505427149,-0.197034800566277,0.374111434262706,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
"1602",-1.02125188154583,0.229046276159498,-0.100411222414906,1.74523408092959,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
